State,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
USA.PA,US,Total excluding LUCF,All GHG,299.9207,297.91,302.7168,307.7802,307.5905,311.3853,321.3469,322.303,318.8987,316.8403,327.9059,312.9145,317.8407,322.6905,327.9393,327.876,323.7203,321.8969,316.9448,298.0483,306.5545,297.674,286.2454,298.7896,295.4548,281.3536,268.2887,265.5665,269.8496,271.6306,248.1274
USA.PA,US,Total including LUCF,CH4,37.23097,40.04055,38.49301,41.33782,42.80134,42.05065,45.15307,46.15751,45.57289,42.58288,41.21838,41.03586,39.59609,39.70205,38.28704,37.82121,38.00454,35.89597,38.68888,38.17157,37.34207,33.77913,34.53099,37.10633,36.40594,36.03341,35.61654,37.16959,37.76575,39.0026,36.16642
USA.PA,US,Total including LUCF,CO2,221.5559,217.2293,223.9012,225.8792,224.311,228.2662,234.3656,234.8951,232.0958,232.3479,245.0815,229.7155,235.6055,241.3314,248.0812,248.4826,244.4744,244.5862,236.8629,218.2226,228.0155,222.1835,211.6806,220.8602,219.2543,205.9009,194.0155,190.1105,194.1215,194.9257,174.9598
USA.PA,US,Total including LUCF,N2O,8.385311,7.9618,8.56197,8.668652,8.759816,8.501305,9.209743,8.676847,8.828743,8.819074,8.918241,8.61109,8.750913,8.824233,8.910272,8.416248,8.716699,8.244124,8.386051,8.333138,8.060552,8.174287,7.755418,7.936233,7.83848,7.529235,7.190059,6.992393,7.093887,7.080679,6.543476
USA.PA,US,Total including LUCF,F-Gas,0.64609,0.634854,0.725985,0.849231,1.113226,1.695277,2.058308,2.378249,2.615853,2.99562,3.22845,3.398453,3.614633,3.685643,3.795975,3.97876,4.179118,4.369001,4.767447,5.231825,5.323093,6.039736,5.114655,5.965549,4.934642,5.021343,5.050995,5.039352,5.057372,5.200256,5.261153
USA.RI,US,Agriculture,CH4,0.017284,0.017909,0.017245,0.017534,0.017126,0.016865,0.017647,0.015379,0.015548,0.015773,0.015657,0.015395,0.014143,0.014607,0.014319,0.013979,0.012957,0.013716,0.013833,0.013763,0.013282,0.013938,0.013649,0.013936,0.01312,0.012985,0.013006,0.011796,0.012461,0.011481,0.01077
USA.RI,US,Agriculture,CO2,8.25E-05,0.000223,0.002295,0.003975,0.000544,0.000109,0.00024,0.000273,0.00039,0.00052,0.000595,0.000544,0.000253,7.37E-05,5.10E-05,5.41E-05,8.59E-05,2.82E-05,8.56E-05,0.000128,6.39E-05,7.42E-05,8.17E-05,5.24E-05,0.000101,0.000108,6.48E-05,9.67E-05,9.64E-05,9.61E-05,9.58E-05
USA.RI,US,Agriculture,N2O,0.027574,0.025341,0.02885,0.044341,0.028545,0.023782,0.025618,0.021843,0.02638,0.02767,0.030602,0.027084,0.025337,0.025076,0.025391,0.024661,0.029355,0.023699,0.027561,0.026666,0.025408,0.026894,0.026751,0.024329,0.023573,0.027218,0.024691,0.024258,0.024626,0.0249,0.023191
USA.RI,US,Agriculture,All GHG,0.04494,0.043474,0.04839,0.06585,0.046215,0.040755,0.043505,0.037495,0.042319,0.043964,0.046855,0.043022,0.039733,0.039756,0.03976,0.038694,0.042398,0.037444,0.04148,0.040556,0.038753,0.040906,0.040482,0.038318,0.036793,0.040311,0.037762,0.03615,0.037183,0.036477,0.034057
USA.RI,US,Energy,CH4,0.413855,0.4121,0.41427,0.394839,0.399903,0.359839,0.353772,0.32822,0.317715,0.301799,0.282628,0.270251,0.254779,0.2384,0.228975,0.208498,0.201761,0.196055,0.186771,0.187301,0.175159,0.166773,0.161249,0.158718,0.158396,0.159386,0.15261,0.151635,0.153516,0.155412,0.150477
USA.RI,US,Energy,CO2,8.7223,10.47854,12.82678,10.47861,12.48433,11.72179,13.22824,12.93504,13.44577,12.82161,11.42044,12.05019,11.34852,11.24802,10.7744,10.93289,10.41773,10.92814,10.49166,11.04997,10.87197,10.91143,10.27135,9.881275,10.41332,10.6356,9.410393,9.741795,10.85651,10.22292,9.615944
USA.RI,US,Energy,N2O,0.150363,0.152651,0.167264,0.167968,0.167422,0.162899,0.169634,0.166826,0.18228,0.173268,0.170654,0.157793,0.154959,0.150103,0.139606,0.125011,0.122667,0.123773,0.116166,0.119317,0.10689,0.103275,0.094533,0.087434,0.083551,0.075092,0.068261,0.066942,0.068194,0.06547,0.062154
USA.RI,US,Energy,All GHG,9.286517,11.04329,13.40831,11.04141,13.05165,12.24453,13.75165,13.43008,13.94576,13.29668,11.87372,12.47823,11.75825,11.63653,11.14298,11.26639,10.74216,11.24797,10.7946,11.35659,11.15402,11.18148,10.52714,10.12743,10.65527,10.87008,9.631264,9.960372,11.07822,10.4438,9.828576
USA.RI,US,Industrial Processes,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.RI,US,Industrial Processes,CO2,0.026667,0.025127,0.026087,0.028607,0.027048,0.027209,0.025584,0.025752,0.028993,0.027722,0.026269,0.02348,0.022641,0.023086,0.02301,0.022993,0.023411,0.028478,0.02466,0.021591,0.034935,0.034575,0.033181,0.032742,0.024585,0.035006,0.03602,0.035056,0.0363,0.038366,0.038009
USA.RI,US,Industrial Processes,N2O,0.016802,0.016194,0.015088,0.016965,0.016773,0.016593,0.016464,0.01738,0.017275,0.017232,0.017203,0.017147,0.015404,0.015351,0.015257,0.015026,0.014817,0.0146,0.014434,0.014293,0.014182,0.01408,0.013995,0.01391,0.013824,0.013732,0.013649,0.013551,0.013521,0.013446,0.013387
USA.RI,US,Industrial Processes,F-Gas,0.016611,0.016932,0.020108,0.031477,0.054689,0.102639,0.138027,0.170647,0.192933,0.218165,0.238647,0.258413,0.273445,0.287224,0.298405,0.309028,0.325161,0.343726,0.364984,0.41491,0.417802,0.481614,0.407912,0.465316,0.391932,0.401391,0.403991,0.402165,0.405056,0.412833,0.420318
USA.RI,US,Industrial Processes,All GHG,0.06008,0.058253,0.061284,0.077049,0.09851,0.146441,0.180075,0.213778,0.239202,0.263118,0.282119,0.299041,0.31149,0.325661,0.336673,0.347047,0.363389,0.386805,0.404078,0.450794,0.466918,0.530269,0.455088,0.511968,0.430342,0.450129,0.45366,0.450772,0.454877,0.464644,0.471714
USA.RI,US,Land-Use Change and Forestry,CH4,0.031442,0.031144,0.031143,0.031143,0.031142,0.031141,0.031141,0.03114,0.031139,0.031139,0.031138,0.031138,0.031131,0.031124,0.031118,0.031111,0.031104,0.031104,0.031105,0.031105,0.031106,0.031106,0.031106,0.031105,0.031105,0.031104,0.031103,0.031103,0.031102,0.031102,0.031101
USA.RI,US,Land-Use Change and Forestry,CO2,-0.63529,-0.62647,-0.6156,-0.61616,-0.62373,-0.62977,-0.60846,-0.60956,-0.60055,-0.60541,-0.61634,-0.61186,-0.61039,-0.62761,-0.61249,-0.62764,-0.63234,-0.6337,-0.65011,-0.64737,-0.66535,-0.65087,-0.66244,-0.62728,-0.62641,-0.62038,-0.60761,-0.59447,-0.58248,-0.59008,-0.58761
USA.RI,US,Land-Use Change and Forestry,N2O,0.007322,0.007274,0.008313,0.008837,0.008552,0.008505,0.008724,0.008305,0.006732,0.006804,0.008651,0.008482,0.007356,0.007931,0.010743,0.010677,0.010731,0.010871,0.010497,0.009834,0.006856,0.007535,0.006699,0.006901,0.006859,0.006565,0.00683,0.007121,0.007311,0.007421,0.007502
USA.RI,US,Land-Use Change and Forestry,All GHG,-0.59652,-0.58806,-0.57615,-0.57618,-0.58404,-0.59012,-0.56859,-0.57012,-0.56268,-0.56747,-0.57655,-0.57224,-0.5719,-0.58855,-0.57063,-0.58586,-0.5905,-0.59173,-0.60851,-0.60643,-0.62738,-0.61223,-0.62463,-0.58927,-0.58845,-0.58271,-0.56968,-0.55625,-0.54406,-0.55156,-0.54901
USA.RI,US,Waste,CH4,0.66263,0.628983,0.642331,0.533671,0.579189,0.632802,0.59241,0.631308,0.687855,0.549622,0.604849,0.599599,0.577377,0.647423,0.615893,0.618241,0.561237,0.456773,0.374774,0.307862,0.358389,0.210345,0.350636,0.228076,0.182322,0.185388,0.179244,0.180958,0.190823,0.210853,0.102824
USA.RI,US,Waste,N2O,0.06572,0.066721,0.067706,0.068147,0.06965,0.069456,0.070485,0.070518,0.071998,0.074403,0.075653,0.073791,0.073845,0.074705,0.075311,0.073818,0.074268,0.073599,0.072267,0.071898,0.072935,0.072245,0.078044,0.073758,0.076973,0.080027,0.085179,0.089499,0.091398,0.093044,0.095664
USA.RI,US,Waste,All GHG,0.72835,0.695704,0.710037,0.601818,0.648839,0.702258,0.662895,0.701826,0.759853,0.624025,0.680501,0.67339,0.651222,0.722128,0.691204,0.692059,0.635505,0.530372,0.447041,0.37976,0.431324,0.28259,0.42868,0.301834,0.259295,0.265415,0.264423,0.270458,0.282221,0.303897,0.198488
USA.RI,US,Total including LUCF,All GHG,9.523363,11.25267,13.65187,11.20994,13.26118,12.54386,14.06953,13.81307,14.42446,13.66032,12.30664,12.92144,12.1888,12.13552,11.63999,11.75834,11.19295,11.61086,11.07868,11.62127,11.46363,11.42301,10.82675,10.39027,10.79325,11.04323,9.817432,10.1615,11.30843,10.69726,9.983825
USA.RI,US,Total excluding LUCF,CH4,1.093769,1.058993,1.073846,0.946043,0.996218,1.009506,0.963828,0.974908,1.021118,0.867194,0.903134,0.885245,0.846298,0.90043,0.859187,0.840718,0.775955,0.666544,0.575378,0.508925,0.54683,0.391056,0.525533,0.40073,0.353838,0.35776,0.34486,0.344389,0.3568,0.377746,0.264072
USA.RI,US,Total excluding LUCF,CO2,8.749049,10.50389,12.85516,10.51119,12.51192,11.74911,13.25407,12.96106,13.47515,12.84985,11.4473,12.07421,11.37141,11.27118,10.79746,10.95593,10.44122,10.95665,10.5164,11.07169,10.90697,10.94608,10.30462,9.91407,10.43801,10.67072,9.446478,9.776947,10.8929,10.26138,9.654049
USA.RI,US,Total excluding LUCF,N2O,0.260459,0.260908,0.278908,0.297421,0.282391,0.272729,0.282202,0.276566,0.297933,0.292573,0.294112,0.275815,0.269545,0.265234,0.255565,0.238516,0.241108,0.235672,0.230428,0.232173,0.219415,0.216494,0.213323,0.199431,0.197921,0.196069,0.19178,0.19425,0.19774,0.196859,0.194396
USA.RI,US,Total excluding LUCF,F-Gas,0.016611,0.016932,0.020108,0.031477,0.054689,0.102639,0.138027,0.170647,0.192933,0.218165,0.238647,0.258413,0.273445,0.287224,0.298405,0.309028,0.325161,0.343726,0.364984,0.41491,0.417802,0.481614,0.407912,0.465316,0.391932,0.401391,0.403991,0.402165,0.405056,0.412833,0.420318
USA.RI,US,Total excluding LUCF,All GHG,10.11989,11.84073,14.22802,11.78613,13.84522,13.13398,14.63812,14.38318,14.98714,14.22778,12.88319,13.49369,12.7607,12.72407,12.21062,12.34419,11.78345,12.20259,11.68719,12.2277,12.09102,12.03524,11.45139,10.97955,11.3817,11.62594,10.38711,10.71775,11.8525,11.24882,10.53283
USA.RI,US,Total including LUCF,CH4,1.125211,1.090137,1.10499,0.977186,1.02736,1.040647,0.994969,1.006048,1.052257,0.898332,0.934272,0.916383,0.877429,0.931555,0.890304,0.871829,0.807059,0.697648,0.606483,0.540031,0.577936,0.422162,0.556639,0.431835,0.384942,0.388864,0.375963,0.375492,0.387902,0.408848,0.295173
USA.RI,US,Total including LUCF,CO2,8.11376,9.877417,12.23955,9.895023,11.88819,11.11934,12.64561,12.3515,12.8746,12.24444,10.83096,11.46235,10.76102,10.64357,10.18497,10.32829,9.808886,10.32294,9.866291,10.42432,10.24162,10.2952,9.64218,9.286789,9.811591,10.05034,8.838867,9.182475,10.31042,9.671299,9.066436
USA.RI,US,Total including LUCF,N2O,0.267781,0.268182,0.287221,0.306258,0.290943,0.281234,0.290925,0.284872,0.304666,0.299376,0.302763,0.284297,0.276901,0.273165,0.266308,0.249193,0.251839,0.246543,0.240925,0.242008,0.226271,0.224029,0.220022,0.206332,0.20478,0.202634,0.19861,0.20137,0.205051,0.20428,0.201898
USA.RI,US,Total including LUCF,F-Gas,0.016611,0.016932,0.020108,0.031477,0.054689,0.102639,0.138027,0.170647,0.192933,0.218165,0.238647,0.258413,0.273445,0.287224,0.298405,0.309028,0.325161,0.343726,0.364984,0.41491,0.417802,0.481614,0.407912,0.465316,0.391932,0.401391,0.403991,0.402165,0.405056,0.412833,0.420318
USA.SC,US,Agriculture,CH4,1.243302,1.119789,1.151163,1.223966,1.186686,1.187481,1.183631,1.179523,1.138891,1.128399,1.142937,1.148832,1.096543,1.109328,1.116207,1.137039,1.088326,1.091832,1.031902,1.006895,1.005873,0.989427,0.971146,0.908919,0.932828,0.94136,0.919815,0.905607,0.926836,0.940726,0.881278
USA.SC,US,Agriculture,CO2,0.004069,0.001678,0.001434,0.00175,0.002824,0.004034,0.003213,0.00398,0.006042,0.010006,0.0111,0.009735,0.008289,0.008531,0.006321,0.006455,0.00662,0.006828,0.004556,0.026384,0.004443,0.004192,0.012494,0.004871,0.004675,0.007854,0.023524,0.011474,0.016332,0.019444,0.021259
USA.SC,US,Agriculture,N2O,1.420635,1.524807,1.479806,1.333713,1.687076,1.567887,1.508328,1.580534,1.431092,1.568262,1.522612,1.437037,1.654096,1.70138,1.596356,1.548107,1.480283,1.359784,1.590842,1.555366,1.465794,1.504332,1.617341,1.612781,1.481607,1.604658,1.486853,1.472905,1.548221,1.583959,1.414297
USA.SC,US,Agriculture,All GHG,2.668006,2.646273,2.632403,2.559428,2.876586,2.759401,2.695171,2.764038,2.576024,2.706667,2.67665,2.595604,2.758928,2.81924,2.718885,2.691602,2.575228,2.458444,2.627301,2.588644,2.476109,2.497952,2.600982,2.526571,2.41911,2.553872,2.430192,2.389985,2.491389,2.54413,2.316834
USA.SC,US,Energy,CH4,1.086839,1.098169,1.095277,1.109262,1.109634,1.083939,1.061868,1.041143,1.01039,0.969134,0.9426,0.888716,0.946114,0.907052,0.619632,0.858652,0.82875,0.769162,0.752187,0.723773,0.726955,0.715087,0.72455,0.738946,0.745333,0.753405,0.771357,0.761036,0.794905,0.800064,0.795643
USA.SC,US,Energy,CO2,61.50076,60.91483,61.38637,66.1812,67.19806,65.78676,69.84087,71.66116,75.68183,79.41364,82.52365,80.67046,81.86179,82.60985,89.01048,87.79161,88.17553,88.05244,86.42363,81.29632,84.36746,80.44713,74.04859,69.90229,73.87987,72.57932,71.49023,69.07173,73.07608,68.83976,62.78082
USA.SC,US,Energy,N2O,1.109958,1.150872,1.17421,1.204349,1.24114,1.260697,1.340155,1.379485,1.397129,1.372869,1.3956,1.362099,1.343057,1.334938,1.35476,1.291667,1.301579,1.22897,1.212562,1.115296,1.142137,1.086683,0.969205,0.892067,0.949265,0.845653,0.827077,0.760775,0.79363,0.717129,0.664859
USA.SC,US,Energy,All GHG,63.69756,63.16387,63.65586,68.49481,69.54883,68.13139,72.24289,74.08179,78.08935,81.75565,84.86185,82.92128,84.15096,84.85184,90.98488,89.94193,90.30586,90.05057,88.38838,83.13539,86.23656,82.2489,75.74235,71.53331,75.57447,74.17838,73.08867,70.59354,74.66462,70.35695,64.24132
USA.SC,US,Industrial Processes,CH4,0.000354,0.000306,0.000331,0.000361,0.000352,0.000359,0.000336,0.000328,0.000304,0.000281,0.00027,0.000244,0.000196,0.000302,0.000307,0.000352,0.000341,0.000389,0.000336,0.000201,0,6.50E-07,1.19E-06,1.10E-06,9.22E-07,1.54E-06,1.33E-06,9.79E-07,1.17E-06,1.13E-06,0
USA.SC,US,Industrial Processes,CO2,3.259443,3.025341,3.034528,2.738636,2.729637,2.850381,3.157698,3.221777,3.181157,3.16925,3.230594,3.026658,2.379265,2.898408,3.609132,3.727131,4.183509,4.618705,3.976165,2.772112,1.725201,2.00587,2.163052,2.108773,2.087986,2.251839,2.058062,2.019993,1.912325,2.008505,2.121228
USA.SC,US,Industrial Processes,N2O,0.058475,0.05721,0.053948,0.061223,0.061175,0.061159,0.061222,0.065421,0.06566,0.06583,0.065916,0.065936,0.059361,0.059468,0.059789,0.060083,0.06074,0.061369,0.061965,0.062262,0.062377,0.062442,0.062617,0.062818,0.063174,0.063612,0.064036,0.064475,0.06499,0.065537,0.066081
USA.SC,US,Industrial Processes,F-Gas,1.492197,1.289172,1.268064,1.309583,1.376415,1.67861,1.92122,2.114501,2.090723,2.243619,2.389778,2.190525,2.044353,2.099476,2.341836,2.409602,2.452241,2.693467,2.749455,3.137464,2.327996,2.228605,2.741773,2.72159,3.159599,3.238465,3.334044,3.322945,3.370959,3.517909,3.61271
USA.SC,US,Industrial Processes,All GHG,4.81047,4.372029,4.356872,4.109803,4.167578,4.590509,5.140477,5.402028,5.337844,5.47898,5.686558,5.283362,4.483175,5.057655,6.011063,6.197166,6.69683,7.37393,6.787921,5.972039,4.115574,4.296917,4.967443,4.893182,5.31076,5.553917,5.456143,5.407414,5.348275,5.591952,5.80002
USA.SC,US,Land-Use Change and Forestry,CH4,0.918286,0.922264,0.92297,0.921898,0.928068,0.926497,0.928795,0.92973,0.929828,0.933796,0.934701,0.936492,0.935463,0.929184,0.931437,0.930126,0.920101,0.920729,0.962222,0.975965,0.971458,0.915591,0.909666,0.919448,0.929251,0.915561,0.940863,0.920417,0.89147,0.895524,0.890827
USA.SC,US,Land-Use Change and Forestry,CO2,-15.5974,-15.4302,-15.7781,-15.9966,-15.7346,-16.064,-16.2729,-16.565,-17.0078,-17.3577,-17.6406,-18.2591,-17.8018,-17.0654,-16.8575,-16.2667,-16.1731,-16.3786,-16.5889,-16.6845,-17.1148,-17.3691,-17.5154,-18.0666,-18.5884,-18.772,-19.3662,-18.8225,-18.1748,-17.5459,-17.0316
USA.SC,US,Land-Use Change and Forestry,N2O,0.021208,0.024339,0.025322,0.027439,0.035642,0.026789,0.027824,0.029591,0.020872,0.024218,0.028452,0.030959,0.032655,0.025687,0.060487,0.048224,0.03741,0.044475,0.109613,0.125001,0.103052,0.031194,0.021723,0.037702,0.061697,0.042763,0.076767,0.057597,0.025974,0.041698,0.042099
USA.SC,US,Land-Use Change and Forestry,All GHG,-14.6579,-14.4836,-14.8298,-15.0472,-14.7709,-15.1107,-15.3163,-15.6057,-16.0571,-16.3997,-16.6775,-17.2916,-16.8336,-16.1105,-15.8656,-15.2883,-15.2156,-15.4134,-15.5171,-15.5835,-16.0403,-16.4223,-16.584,-17.1095,-17.5974,-17.8137,-18.3486,-17.8444,-17.2573,-16.6087,-16.0987
USA.SC,US,Waste,CH4,1.93822,2.138774,2.142454,2.145707,3.214388,2.971588,2.605589,2.492185,2.598406,2.481682,2.456922,2.322528,2.454889,2.52162,2.40594,2.350615,2.316052,2.179772,2.117313,1.998824,2.297553,1.936786,2.231311,2.106688,2.347079,2.200975,2.267527,2.11905,2.192995,2.036899,2.14724
USA.SC,US,Waste,N2O,0.233788,0.240816,0.247305,0.251242,0.259583,0.261674,0.267624,0.271042,0.279019,0.289564,0.294923,0.296082,0.304691,0.305673,0.305882,0.309406,0.322173,0.327386,0.328111,0.321707,0.321565,0.320842,0.339587,0.338712,0.350883,0.362876,0.3829,0.398814,0.40688,0.412591,0.421848
USA.SC,US,Waste,All GHG,2.172008,2.379591,2.389759,2.396949,3.473971,3.233262,2.873213,2.763227,2.877425,2.771246,2.751845,2.618611,2.75958,2.827294,2.711821,2.660021,2.638225,2.507159,2.445424,2.320531,2.619118,2.257628,2.570897,2.4454,2.697962,2.563851,2.650426,2.517864,2.599875,2.44949,2.569087
USA.SC,US,Total including LUCF,All GHG,58.69018,58.07812,58.20511,62.51376,65.29604,63.60386,67.63545,69.40542,72.82353,76.31286,79.29943,76.12724,77.319,79.44552,86.56108,86.20241,87.00055,86.97673,84.73196,78.4331,79.40708,74.87906,69.29766,64.28899,68.4049,67.03635,65.27687,63.06436,67.84681,64.3338,58.82858
USA.SC,US,Total excluding LUCF,CH4,4.268716,4.357038,4.389224,4.479296,5.51106,5.243367,4.851424,4.71318,4.747991,4.579495,4.542729,4.36032,4.497742,4.538303,4.142085,4.346659,4.233468,4.041155,3.901739,3.729694,4.030381,3.641301,3.927008,3.754555,4.025241,3.895742,3.9587,3.785693,3.914736,3.77769,3.824161
USA.SC,US,Total excluding LUCF,CO2,64.76427,63.94184,64.42233,68.92159,69.93052,68.64117,73.00178,74.88691,78.86903,82.5929,85.76535,83.70686,84.24934,85.51679,92.62594,91.52519,92.36566,92.67797,90.40436,84.09482,86.09711,82.45719,76.22414,72.01594,75.97253,74.83902,73.57182,71.10319,75.00474,70.86771,64.9233
USA.SC,US,Total excluding LUCF,N2O,2.822855,2.973705,2.95527,2.850527,3.248974,3.151416,3.177328,3.296483,3.172899,3.296526,3.279051,3.161154,3.361204,3.40146,3.316787,3.209263,3.164774,2.977509,3.193481,3.054631,2.991872,2.974299,2.98875,2.906378,2.844929,2.876799,2.760866,2.696969,2.813722,2.779216,2.567084
USA.SC,US,Total excluding LUCF,F-Gas,1.492197,1.289172,1.268064,1.309583,1.376415,1.67861,1.92122,2.114501,2.090723,2.243619,2.389778,2.190525,2.044353,2.099476,2.341836,2.409602,2.452241,2.693467,2.749455,3.137464,2.327996,2.228605,2.741773,2.72159,3.159599,3.238465,3.334044,3.322945,3.370959,3.517909,3.61271
USA.SC,US,Total excluding LUCF,All GHG,73.34804,72.56176,73.03489,77.56099,80.06697,78.71456,82.95175,85.01108,88.88064,92.71254,95.97691,93.41886,94.15264,95.55603,102.4266,101.4907,102.2161,102.3901,100.249,94.01661,95.44736,91.30139,85.88167,81.39846,86.0023,84.85002,83.62543,80.9088,85.10415,80.94252,74.92726
USA.SC,US,Total including LUCF,CH4,5.187002,5.279303,5.312194,5.401194,6.439128,6.169863,5.780219,5.64291,5.677818,5.513292,5.47743,5.296813,5.433205,5.467487,5.073522,5.276784,5.153568,4.961884,4.863961,4.705658,5.001839,4.556892,4.836674,4.674003,4.954492,4.811303,4.899563,4.706111,4.806207,4.673214,4.714989
USA.SC,US,Total including LUCF,CO2,49.16692,48.5116,48.64426,52.92501,54.19588,52.57718,56.72885,58.32194,61.86122,65.23521,68.12472,65.44779,66.44759,68.45141,75.76844,75.25854,76.19255,76.29939,73.81545,67.41035,68.98232,65.08807,58.70874,53.94932,57.38418,56.06702,54.20563,52.28074,56.82995,53.32176,47.8917
USA.SC,US,Total including LUCF,N2O,2.844063,2.998044,2.980592,2.877966,3.284616,3.178205,3.205152,3.326074,3.193771,3.320743,3.307503,3.192113,3.393859,3.427146,3.377274,3.257487,3.202183,3.021984,3.303093,3.179632,3.094924,3.005493,3.010473,2.94408,2.906627,2.919561,2.837633,2.754566,2.839696,2.820914,2.609183
USA.SC,US,Total including LUCF,F-Gas,1.492197,1.289172,1.268064,1.309583,1.376415,1.67861,1.92122,2.114501,2.090723,2.243619,2.389778,2.190525,2.044353,2.099476,2.341836,2.409602,2.452241,2.693467,2.749455,3.137464,2.327996,2.228605,2.741773,2.72159,3.159599,3.238465,3.334044,3.322945,3.370959,3.517909,3.61271
USA.SD,US,Agriculture,CH4,6.154549,6.222483,6.432599,6.769333,6.806537,7.198611,6.976109,6.764666,6.647335,6.95177,7.014571,7.327003,7.257855,6.982137,6.886654,7.088419,7.155374,7.125486,7.004058,7.030662,7.238282,7.039689,7.032004,7.321127,7.134334,7.385464,7.832531,7.818642,8.186905,8.31361,8.246034
USA.SD,US,Agriculture,CO2,0.108351,0.112944,0.109127,0.124215,0.116251,0.090904,0.088143,0.106224,0.130722,0.178146,0.285815,0.309502,0.319544,0.422813,0.437807,0.424521,0.461252,0.400146,0.365688,0.397996,0.428147,0.514651,0.57128,0.523674,0.506327,0.458651,0.4183,0.383551,0.346409,0.309268,0.272127
USA.SD,US,Agriculture,N2O,12.45933,12.44872,13.38697,15.21231,13.46691,13.74701,13.40528,13.27135,13.93351,13.4541,10.94057,14.74007,12.60272,13.18227,15.54914,14.62784,14.81585,15.56116,14.67789,16.37482,15.51768,15.64489,12.32615,16.41806,17.73944,16.19267,15.89123,15.8331,16.3248,16.62522,15.38274
USA.SD,US,Agriculture,All GHG,18.72223,18.78415,19.9287,22.10586,20.38969,21.03653,20.46954,20.14224,20.71156,20.58402,18.24096,22.37657,20.18012,20.58722,22.8736,22.14078,22.43247,23.08679,22.04764,23.80348,23.18411,23.19923,19.92944,24.26286,25.3801,24.03678,24.14206,24.03529,24.85811,25.2481,23.9009
USA.SD,US,Energy,CH4,0.533209,0.531196,0.524994,0.520959,0.522194,0.500771,0.488809,0.477422,0.453878,0.448794,0.435625,0.424713,0.401058,0.391539,0.378463,0.370095,0.362682,0.35379,0.350146,0.339621,0.343841,0.320928,0.329153,0.34297,0.349724,0.345653,0.348735,0.334037,0.352865,0.357027,0.353823
USA.SD,US,Energy,CO2,12.13067,12.0716,11.95853,12.56011,13.29175,13.13038,13.13999,13.59722,13.24484,13.75739,14.5605,13.81837,13.78959,14.16522,14.19348,13.74167,13.98311,14.43422,15.4332,15.1092,15.37803,14.9043,15.07878,15.56929,15.58157,14.19208,14.9145,14.77566,15.64142,16.01754,14.90591
USA.SD,US,Energy,N2O,0.216335,0.215101,0.224359,0.235555,0.246202,0.243327,0.238673,0.248372,0.23649,0.234888,0.237124,0.233647,0.213788,0.216806,0.215175,0.190578,0.204951,0.172102,0.179351,0.176268,0.160402,0.151699,0.149222,0.149439,0.139378,0.119116,0.128489,0.121714,0.127071,0.131982,0.111354
USA.SD,US,Energy,All GHG,12.88021,12.8179,12.70788,13.31662,14.06015,13.87448,13.86748,14.32301,13.9352,14.44107,15.23325,14.47673,14.40444,14.77356,14.78712,14.30234,14.55074,14.96011,15.9627,15.62509,15.88227,15.37693,15.55716,16.0617,16.07067,14.65685,15.39172,15.23141,16.12136,16.50655,15.37109
USA.SD,US,Industrial Processes,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USA.SD,US,Industrial Processes,CO2,0.498703,0.584614,0.615101,0.837551,0.896282,0.89265,0.965551,1.009803,1.014101,0.983593,0.993492,0.982624,0.875774,0.874421,0.872774,0.894997,0.940677,0.938565,0.837985,0.595196,0.472448,0.480841,0.490277,0.556338,0.570029,0.605933,0.597428,0.602256,0.472616,0.630833,0.557525
USA.SD,US,Industrial Processes,N2O,0.011643,0.011275,0.010621,0.012069,0.012065,0.012039,0.01197,0.012614,0.012499,0.012429,0.012381,0.012295,0.010983,0.010943,0.010938,0.010911,0.010914,0.010932,0.010933,0.010948,0.010982,0.011006,0.011062,0.011106,0.011118,0.011104,0.011144,0.011206,0.011224,0.011272,0.011305
USA.SD,US,Industrial Processes,F-Gas,0.410899,0.394388,0.394529,0.395906,0.400992,0.426298,0.438469,0.451394,0.433955,0.462228,0.468238,0.478368,0.468276,0.468763,0.467834,0.465985,0.463616,0.475896,0.494477,0.449203,0.543937,0.538615,0.552519,0.498937,0.487836,0.488121,0.496808,0.496429,0.498196,0.513421,0.523614
USA.SD,US,Industrial Processes,All GHG,0.921245,0.990277,1.020251,1.245527,1.309338,1.330988,1.415989,1.473811,1.460555,1.45825,1.474112,1.473286,1.355033,1.354128,1.351547,1.371894,1.415207,1.425393,1.343396,1.055347,1.027367,1.030462,1.053858,1.066381,1.068984,1.105158,1.105379,1.109891,0.982036,1.155527,1.092445
USA.SD,US,Land-Use Change and Forestry,CH4,0.335037,0.334833,0.331258,0.328628,0.32913,0.331536,0.328918,0.328968,0.328718,0.331511,0.411085,0.338406,0.271527,0.255615,0.242143,0.245343,0.254535,0.257733,0.243316,0.241417,0.241141,0.244442,0.270313,0.24073,0.240392,0.248457,0.249167,0.265113,0.24298,0.243052,0.243992
